"degisken","il","deger","nufus","deger_normalize"
"tiyatro_sayisi","Bingöl",3.5,283379.6,1.23509243431778e-05
"tiyatro_sayisi","Bitlis",4.25,357248.6,1.18964776908853e-05
"tiyatro_sayisi","Bolu",2.5,323841.8,7.71981875100744e-06
"tiyatro_sayisi","Burdur",5,275603.8,1.81419849798878e-05
"tiyatro_sayisi","Bursa",18.75,3211747.6,5.83794318084024e-06
"tiyatro_sayisi","Denizli",11.75,1057763.2,1.11083463671264e-05
"tiyatro_sayisi","Diyarbakır",7.5,1820085.2,4.12068621842538e-06
"tiyatro_sayisi","Düzce",3.5,408787.6,8.56190354110545e-06
"tiyatro_sayisi","Edirne",7.25,418085.4,1.73409547427392e-05
"tiyatro_sayisi","Elazığ",5.25,598723,8.76866263697904e-06
"tiyatro_sayisi","Erzincan",1.5,240167.4,6.24564366354468e-06
"tiyatro_sayisi","Erzurum",6.25,747704.4,8.35891831049811e-06
"tiyatro_sayisi","Eskişehir",9.25,913998,1.01203722546439e-05
"tiyatro_sayisi","Gaziantep",7,2172879,3.22153235407954e-06
"tiyatro_sayisi","Giresun",2.5,454744.8,5.49758897737808e-06
"tiyatro_sayisi","Gümüşhane",2.25,144925.2,1.55252502670343e-05
"tiyatro_sayisi","Hakkari",0.5,280609.6,1.78183497642276e-06
"tiyatro_sayisi","Hatay",11.75,1608222.2,7.30620432922764e-06
"tiyatro_sayisi","Isparta",3.5,446498.4,7.83877389034317e-06
"tiyatro_sayisi","Iğdır",1.5,205683.8,7.29274741131776e-06
"tiyatro_sayisi","Kahramanmaraş",2.5,1149147,2.1755267167734e-06
"tiyatro_sayisi","Karabük",2.5,251335.8,9.9468519804978e-06
"tiyatro_sayisi","Karaman",4.5,261756.4,1.7191556729845e-05
"tiyatro_sayisi","Kars",3,275106.4,1.09048717150891e-05
"tiyatro_sayisi","Kastamonu",8.25,380924.4,2.16578407684044e-05
"tiyatro_sayisi","Kayseri",9.75,1446602.4,6.73993075084073e-06
"tiyatro_sayisi","Kilis",1.25,152605.2,8.19107081541127e-06
"tiyatro_sayisi","Kocaeli",23,2101319.4,1.09455040485516e-05
"tiyatro_sayisi","Konya",15.25,2313407.6,6.59200739203934e-06
"tiyatro_sayisi","Kütahya",4.25,575314.2,7.38726768781303e-06
"tiyatro_sayisi","Kırklareli",3.5,374298.4,9.35082810933736e-06
"tiyatro_sayisi","Kırıkkale",1,280928.2,3.55962840327173e-06
"tiyatro_sayisi","Kırşehir",1.75,244393,7.16059788946492e-06
"tiyatro_sayisi","Malatya",7.75,774068.4,1.00120351121425e-05
"tiyatro_sayisi","Manisa",7.25,1470746,4.92947116633328e-06
"tiyatro_sayisi","Mardin",4.75,884298.4,5.37148998573332e-06
"tiyatro_sayisi","Mersin",15.75,1931334.6,8.15498257008392e-06
"tiyatro_sayisi","Muğla",12.75,1063495.2,1.19887706122228e-05
"tiyatro_sayisi","Muş",4.75,397147.4,1.19602948426705e-05
"tiyatro_sayisi","Nevşehir",2.25,314422,7.15598781255765e-06
"tiyatro_sayisi","Niğde",1.25,370684.8,3.37213719041083e-06
"tiyatro_sayisi","Ordu",8.5,767732,1.10715718505937e-05
"tiyatro_sayisi","Osmaniye",2.5,559053.4,4.47184472896507e-06
"tiyatro_sayisi","Rize",4.25,346821.6,1.22541387272304e-05
"tiyatro_sayisi","Sakarya",8,1094699.8,7.30793958307108e-06
"tiyatro_sayisi","Samsun",5,1378417.4,3.62734829087329e-06
"tiyatro_sayisi","Siirt",0.75,335905,2.2327741474524e-06
"tiyatro_sayisi","Sinop",7.75,224345.6,3.45449164146745e-05
"tiyatro_sayisi","Sivas",4.5,637970.8,7.05361436604935e-06
"tiyatro_sayisi","Tekirdağ",11.75,1163702.6,1.00970815051887e-05
"tiyatro_sayisi","Tokat",2.25,606554,3.70948011224062e-06
"tiyatro_sayisi","Trabzon",8.5,820930.4,1.03541055368397e-05
"tiyatro_sayisi","Tunceli",1.25,85804.6,1.45679835346823e-05
"tiyatro_sayisi","Uşak",3.25,375070.6,8.66503532934866e-06
"tiyatro_sayisi","Van",7.75,1125495.2,6.88585788726598e-06
"tiyatro_sayisi","Yalova",2,302326.2,6.61537107931764e-06
"tiyatro_sayisi","Yozgat",1.5,416802,3.59883109965883e-06
"tiyatro_sayisi","Zonguldak",5.75,588338.2,9.77329026060181e-06
"tiyatro_sayisi","Çanakkale",9.25,566020,1.63421787215999e-05
"tiyatro_sayisi","Çankırı",2.25,199662.4,1.12690221093205e-05
"tiyatro_sayisi","Çorum",1.75,523937.6,3.34009240795087e-06
"tiyatro_sayisi","İstanbul",200,15772086,1.26806308309503e-05
"tiyatro_sayisi","İzmir",60,4472959.4,1.34139379847713e-05
"tiyatro_sayisi","Şanlıurfa",5.25,2206127.8,2.37973520844985e-06
"tiyatro_sayisi","Şırnak",1.75,563886.2,3.10346307464166e-06
"toplam_hekim_sayisi","Adana",2.25,2274374,2.25
"toplam_hekim_sayisi","Adıyaman",2,620230.6,2
"toplam_hekim_sayisi","Afyonkarahisar",2,749015.8,2
"toplam_hekim_sayisi","Aksaray",1.5,436247.6,1.5
"toplam_hekim_sayisi","Amasya",1.75,339549.4,1.75
"toplam_hekim_sayisi","Ankara",4.25,5821492.2,4.25
"toplam_hekim_sayisi","Antalya",2.5,2700773,2.5
"toplam_hekim_sayisi","Ardahan",2,92395.6,2
"toplam_hekim_sayisi","Artvin",2,169622.6,2
"toplam_hekim_sayisi","Aydın",2,1156404.8,2
"toplam_hekim_sayisi","Ağrı",1,507559.6,1
"toplam_hekim_sayisi","Balıkesir",2,1268466.4,2
"toplam_hekim_sayisi","Bartın",1.25,205135.6,1.25
"toplam_hekim_sayisi","Batman",1,645033.8,1
"toplam_hekim_sayisi","Bayburt",2,84368.4,2
"toplam_hekim_sayisi","Bilecik",1.75,228511,1.75
"toplam_hekim_sayisi","Bingöl",1,283379.6,1
"toplam_hekim_sayisi","Bitlis",1,357248.6,1
"toplam_hekim_sayisi","Bolu",3,323841.8,3
"toplam_hekim_sayisi","Burdur",1.75,275603.8,1.75
"toplam_hekim_sayisi","Bursa",2,3211747.6,2
"toplam_hekim_sayisi","Denizli",2.25,1057763.2,2.25
"toplam_hekim_sayisi","Diyarbakır",2,1820085.2,2
"toplam_hekim_sayisi","Düzce",2,408787.6,2
"toplam_hekim_sayisi","Edirne",3.5,418085.4,3.5
"toplam_hekim_sayisi","Elazığ",2.25,598723,2.25
"toplam_hekim_sayisi","Erzincan",2,240167.4,2
"toplam_hekim_sayisi","Erzurum",2.5,747704.4,2.5
"toplam_hekim_sayisi","Eskişehir",2.75,913998,2.75
"toplam_hekim_sayisi","Gaziantep",2,2172879,2
"toplam_hekim_sayisi","Giresun",2,454744.8,2
"toplam_hekim_sayisi","Gümüşhane",2,144925.2,2
"toplam_hekim_sayisi","Hakkari",1.25,280609.6,1.25
"toplam_hekim_sayisi","Hatay",2,1608222.2,2
"toplam_hekim_sayisi","Isparta",3,446498.4,3
"toplam_hekim_sayisi","Iğdır",1,205683.8,1
"toplam_hekim_sayisi","Kahramanmaraş",2,1149147,2
"toplam_hekim_sayisi","Karabük",2,251335.8,2
"toplam_hekim_sayisi","Karaman",2,261756.4,2
"toplam_hekim_sayisi","Kars",2,275106.4,2
"toplam_hekim_sayisi","Kastamonu",2,380924.4,2
"toplam_hekim_sayisi","Kayseri",2.25,1446602.4,2.25
"toplam_hekim_sayisi","Kilis",2,152605.2,2
"toplam_hekim_sayisi","Kocaeli",2,2101319.4,2
"toplam_hekim_sayisi","Konya",2.25,2313407.6,2.25
"toplam_hekim_sayisi","Kütahya",2,575314.2,2
"toplam_hekim_sayisi","Kırklareli",2,374298.4,2
"toplam_hekim_sayisi","Kırıkkale",2.25,280928.2,2.25
"toplam_hekim_sayisi","Kırşehir",2,244393,2
"toplam_hekim_sayisi","Malatya",2.25,774068.4,2.25
"toplam_hekim_sayisi","Manisa",2,1470746,2
"toplam_hekim_sayisi","Mardin",1,884298.4,1
"toplam_hekim_sayisi","Mersin",2,1931334.6,2
"toplam_hekim_sayisi","Muğla",2,1063495.2,2
"toplam_hekim_sayisi","Muş",1,397147.4,1
"toplam_hekim_sayisi","Nevşehir",1.5,314422,1.5
"toplam_hekim_sayisi","Niğde",1.25,370684.8,1.25
"toplam_hekim_sayisi","Ordu",2,767732,2
"toplam_hekim_sayisi","Osmaniye",1,559053.4,1
"toplam_hekim_sayisi","Rize",2.25,346821.6,2.25
"toplam_hekim_sayisi","Sakarya",2,1094699.8,2
"toplam_hekim_sayisi","Samsun",2.5,1378417.4,2.5
"toplam_hekim_sayisi","Siirt",1,335905,1
"toplam_hekim_sayisi","Sinop",2,224345.6,2
"toplam_hekim_sayisi","Sivas",2.25,637970.8,2.25
"toplam_hekim_sayisi","Tekirdağ",2,1163702.6,2
"toplam_hekim_sayisi","Tokat",2,606554,2
"toplam_hekim_sayisi","Trabzon",3,820930.4,3
"toplam_hekim_sayisi","Tunceli",2,85804.6,2
"toplam_hekim_sayisi","Uşak",2,375070.6,2
"toplam_hekim_sayisi","Van",2,1125495.2,2
"toplam_hekim_sayisi","Yalova",2,302326.2,2
"toplam_hekim_sayisi","Yozgat",2,416802,2
"toplam_hekim_sayisi","Zonguldak",2,588338.2,2
"toplam_hekim_sayisi","Çanakkale",2.5,566020,2.5
"toplam_hekim_sayisi","Çankırı",1.5,199662.4,1.5
"toplam_hekim_sayisi","Çorum",2,523937.6,2
"toplam_hekim_sayisi","İstanbul",3,15772086,3
"toplam_hekim_sayisi","İzmir",3.25,4472959.4,3.25
"toplam_hekim_sayisi","Şanlıurfa",1,2206127.8,1
"toplam_hekim_sayisi","Şırnak",1,563886.2,1
